RHAG,DDIT4,MPO,CCL3,MAFF,TYMS,ENPP2,TOP2A,KIF11,PRG2,CEP55,NUSAP1,PTTG1,CD24,CCNB2,HMMR,MLF1IP,FABP5,CD69,EMP1,RACGAP1,TTK,NME1,TFRC,EBI3,CCRL2,KIF14,TFDP2,MT1G,H1F0,TPX2,BTG3,RAB13,CASC5,MT1E,E2F8,STAT4,CKS1B,CCNE2,TNFAIP3,MCM6,NDUFS5,RPL10,BUB1B,NNMT,KIF4A,COX7B,PCNT,WBP5,TARS,CCL20,JUN,FEN1,AURKA,SNRPG,UBE2C,CLEC7A,MANSC1,CD302,NUAK2,RCBTB2,FGL2,RGS2,CPVL,CCR2,TGFBI
2.254405968,7.423122655,3.13148172,3.258168209,6.61943472,7.696324412,3.896278666,6.012350491,4.167707287,1.730345865,5.081135396,6.947610715,7.202026456,10.09981064,6.630059651,5.71708306,3.801498774,4.910552166,3.883846819,2.475496183,6.318530636,3.496788769,4.198159509,7.973414323,2.507329903,5.776235925,4.519015492,4.669877463,5.662671986,4.781081668,3.120105382,3.943628072,5.881628841,5.222735243,4.115288297,2.537345446,4.482312428,3.479628945,3.135934929,9.6582816,7.069581096,5.929876441,5.929876441,3.642586962,2.760181755,3.098893774,8.293925455,3.090396609,2.023629676,7.106569373,1.884483744,2.692779941,5.140319315,4.680560377,8.408289759,4.768794633,9.788637312,10.08689123,9.064662209,9.342819156,8.63347511,11.85588519,8.370077939,4.065444017,7.30015389,4.106427568
1.87187,6.024335524,2.946281435,4.891968373,6.40380986,5.720434459,2.499840867,3.131089591,2.85396071,1.963058808,2.678890396,5.242475831,5.312701599,7.740277627,3.774328413,3.732384279,4.350302631,5.325562702,5.382109649,3.257673886,5.265800795,2.92344044,5.886883388,7.892295596,2.218369716,3.821513117,3.575847194,3.261652267,4.006045943,3.61144033,2.061107726,4.644160282,4.912964491,3.589103147,3.735098369,2.661664909,5.644770289,4.062669298,3.628391198,8.606317129,7.271105499,8.356393836,8.356393836,2.320398973,2.505742734,2.460168616,9.301368879,4.947072154,1.631739877,6.369915111,1.843724987,3.624178145,4.229422012,3.104409737,9.540426087,4.084411284,10.62099979,9.940735828,10.41588229,9.510524133,9.579672789,11.36279786,12.72879818,8.41861903,9.613730523,9.061539174
3.287741479,8.272209256,5.970548351,3.138970961,6.115041271,7.201817075,2.533912673,3.660418255,3.569525005,3.217925421,2.609813223,6.177900379,5.726771362,10.98951075,4.898322908,4.975284022,5.1504101,4.94892236,5.995826217,4.465819834,5.576251541,3.323466481,5.722068906,8.98121975,2.02690856,3.552172306,3.336310832,4.578445497,4.917377714,4.557673045,2.100031865,5.096966779,7.004817748,5.095047509,4.305738833,2.935073952,4.839451947,5.01671302,4.633886145,9.24569805,7.129110708,7.480295805,7.480295805,3.014023776,3.726564175,2.621948889,8.500691286,4.701724748,2.087219329,5.612046845,1.844393746,3.095045911,4.711694513,3.474375012,9.348120849,4.397008687,10.87544798,9.574764868,10.42092801,9.51716347,9.099243191,12.21021851,12.60172819,6.952798312,9.555008927,5.07356971
2.658415204,7.417914908,3.800816786,2.644227784,6.741211863,4.254096337,3.501458379,3.515363888,3.106977733,2.203810501,4.827273618,5.167021725,6.082383491,10.20102081,4.323636864,4.186055066,3.607731691,4.11385361,4.613388145,5.008359594,5.298359733,2.446893709,4.488810034,9.800642269,2.592348318,3.195468786,3.423137321,4.415461886,3.956624246,4.062218121,2.625650171,3.851870301,5.996613795,3.955170185,3.75930392,2.997577236,3.376830511,3.070809293,3.530566403,8.029168199,6.137220359,6.340414921,6.340414921,2.434632373,3.103187062,2.767785869,9.367740361,4.3160599,2.127596042,5.999660602,1.966608494,3.278644063,3.38243426,3.63034656,9.00364775,4.031895193,9.792080189,10.82618827,10.14451322,8.810564518,7.628218546,10.89788177,12.38865754,7.465509158,10.21548501,8.373114943
5.983967365,5.069640111,5.31812821,2.823265796,9.293048247,6.256917275,5.726131592,3.723995715,2.822399851,3.802713342,5.233493842,8.204108646,8.36205874,10.51075912,6.053309523,7.614182245,6.800388905,4.727403447,6.085755151,2.848234175,6.009128678,7.431836861,3.888549246,10.6643758,3.491737041,4.25347274,3.803773911,3.260752534,5.230931679,5.48485076,2.455831558,5.479126955,8.211753853,5.180536676,4.762037259,3.853743893,4.993733152,4.355065895,5.687301457,9.325660479,5.786300258,7.399515325,7.399515325,3.496622002,2.63638154,3.457913716,9.503890206,3.951332324,3.856907095,4.091522329,2.356202189,4.041776047,5.648118345,6.876963619,9.369328545,5.348435566,9.270768896,8.901887895,7.213198381,7.771732494,5.84312205,9.388351881,9.081217585,2.699002897,4.966875578,3.511395103
1.398717751,6.52341896,5.333500913,3.1697225,6.671782597,8.772329432,5.54375888,8.305475021,6.206587635,2.057843012,5.395835406,8.537940476,8.052363226,10.62333556,7.387254079,7.292313584,6.62728434,5.655710885,5.1962271,6.00971697,7.957263906,6.925841067,5.675029936,9.724245888,2.803662855,3.949754172,5.929053964,3.775063765,5.345533272,5.107372555,3.761058963,4.426173952,6.386831602,6.792716006,6.506944824,4.050385151,4.793239968,5.059145561,6.046756169,9.190732681,8.684724604,7.956301714,7.956301714,5.80821048,2.88358425,4.709037638,9.718182953,5.411951829,1.383808391,6.23381812,1.733942059,3.903670971,5.606683799,6.379580926,9.73071676,5.213358605,10.15518933,9.016531427,9.654215505,8.961398999,8.114654,10.53346841,10.23109867,6.10130474,8.276410927,5.076370429
6.165754029,8.097876473,2.345390996,2.280837138,7.195429809,3.190929909,1.648395179,2.412089235,1.775269662,2.079329049,2.018063374,4.296685375,5.035451433,7.618489012,2.378130418,2.441677724,5.731365817,3.919035106,4.617133565,1.957796995,3.945150553,2.78211629,3.555642788,8.459484971,2.673428942,3.118169128,2.681550861,5.914617508,3.277988042,2.997796958,2.252278436,4.328810369,5.67529963,2.790153472,2.752145339,2.779912652,3.812315974,3.608607252,3.228192447,8.774207973,6.113469973,6.248238383,6.248238383,2.20736941,4.341900008,2.314178795,10.08309754,5.496904049,3.103698609,7.043968094,2.736076922,3.621285065,3.895653096,3.015750866,8.849767074,4.704688817,9.17052085,11.02514295,8.629252324,8.02711804,7.680045618,9.395417761,12.30792886,5.739785459,8.526568682,3.740708804
2.748216869,6.306713867,4.780608313,2.341992472,6.008123869,5.714454583,2.830985404,6.351632939,3.327987966,2.219821446,5.542406935,6.621254842,7.125810922,9.31975694,5.089912266,6.043372359,3.088385316,4.847436577,2.89972571,2.293197413,5.567147744,3.838884403,3.402757947,8.520895316,3.111538358,4.614665421,3.961216037,4.37979526,4.653041884,4.563158008,3.022054371,3.509664394,6.665271257,4.083570726,3.907062067,3.155640439,4.4935296,3.915869858,3.723698565,8.25602267,6.471872106,6.232333675,6.232333675,3.008613486,2.945706458,3.349571278,9.134859874,4.132435613,2.564558738,6.231783498,2.103171,2.691134687,4.465262496,4.251213001,8.201137707,5.414578846,9.347122608,9.320369819,9.128664546,8.836134624,7.789617923,10.95143563,9.238117712,6.505831251,7.446411585,5.528659535
2.45682916,8.31287086,4.129839684,4.30816233,6.132994154,9.550629444,3.674135572,5.186791312,6.019508582,2.278913515,6.405470356,8.172355101,8.042904902,8.863058062,7.831117773,8.030788435,6.573385523,5.900504463,6.123281055,3.695449657,7.985618099,6.360256312,7.316126354,8.617308135,2.11250631,4.289512971,6.462408054,3.944379693,5.702919632,3.167682729,5.119753143,6.479047568,5.287864632,6.749316732,5.900573876,5.993886681,4.967601256,5.60993668,6.819582162,9.077894419,8.788942675,8.021885991,8.021885991,5.387335785,2.908101566,3.964321243,9.711981583,4.604182407,1.739746898,6.717391569,2.045895231,4.5480455,5.760261515,6.091804077,10.3911824,4.893840538,10.3909519,10.26932938,9.650165017,9.214203885,9.392984208,12.24395444,11.25067421,5.688455771,8.936549712,3.75900783
6.173468346,9.238307145,3.417244186,4.270104423,5.903512917,6.035318312,8.335918452,3.132703391,3.873005697,3.403148344,5.336762061,6.237420557,7.290443161,11.52833807,4.295181802,5.341937458,5.179835619,6.223223824,7.450047673,2.31550408,5.953386005,6.30543543,5.594434239,9.952136309,4.48106991,3.166257617,4.235982227,4.671968713,4.718167201,5.049852241,2.89742335,5.001996864,6.033114368,4.750192114,3.799357739,3.240621325,5.35844344,4.191969842,4.762411996,9.6449916,7.346600287,7.432037237,7.432037237,2.660350988,3.213276701,2.605245662,9.842858437,6.355440326,5.984630361,5.902943196,2.715288712,3.429998227,4.856134291,4.015816237,9.328482453,4.334898443,8.27168216,8.718096767,8.443733607,7.605686864,6.455282607,8.70198697,8.451805493,6.160148772,7.340357384,4.984342841
1.575377379,9.203719014,2.425014607,3.213615764,6.41309596,8.587210592,4.79908913,7.637749062,5.783428282,1.742931795,5.290234082,7.913299675,8.734651544,7.133165592,7.391689748,7.619792687,6.419752605,6.293032529,5.107674123,3.284962732,7.656896482,6.049400279,8.112695002,8.754683657,2.110026426,3.193221206,5.847466523,4.037787345,6.996736012,3.064231421,4.480403647,4.732491962,4.304929767,6.005497245,7.491568243,4.069350649,5.530445,5.213747726,4.359128743,7.901429928,8.422983884,8.60264485,8.60264485,4.491635493,2.384933478,4.33491756,10.39193841,7.016170424,1.483690978,7.144421498,1.800028436,2.75052758,5.405737575,4.907309571,10.68342327,5.364235897,8.492052481,7.887716653,8.057001341,7.924502506,6.847575748,10.4981089,9.270567279,4.32551742,7.83949687,4.469373013
8.211525562,9.001437953,7.427637753,4.183684667,7.498238574,8.323972639,3.973453093,5.653791731,5.47770131,2.891459877,5.681292532,6.697137516,6.997439288,11.37475157,4.992099112,5.463068644,6.532347992,5.699071227,5.98657883,2.313108411,6.504822224,4.777448376,4.948375599,10.2055896,2.76653292,2.998410501,5.00111826,5.339014467,4.396681413,6.356204108,3.823798045,6.205194993,6.788905287,4.851390507,3.078206027,5.202304487,3.831453232,5.428427185,5.351662973,7.219785166,8.084195788,7.654163421,7.654163421,3.425573149,3.249357707,3.066914157,10.38867626,6.265752329,5.072393295,7.383316711,2.340527102,2.73033094,5.139608099,4.544592311,9.069308343,4.557231902,9.180231399,10.37164115,9.836131502,8.538238486,7.423153258,8.598619201,11.31268876,6.388158382,6.289773771,6.019868147
6.663795678,5.620345013,3.083067378,2.474280452,7.260194473,5.6681587,2.317823251,4.778344457,3.565923652,2.490262899,2.957253605,5.951582757,7.188177133,10.16461097,3.511943041,3.805187687,5.302578692,5.355768028,4.996463148,5.11201934,5.005811119,4.187071338,3.846678533,10.62999398,2.287407109,2.452766234,3.768741349,5.740450589,3.445172563,5.437119973,2.090493791,4.763838038,6.149931151,5.371320247,3.840019737,2.432995412,5.369022485,4.172666161,3.988215326,7.868844411,6.794597051,7.769088633,7.769088633,3.000131967,3.100821952,2.910635323,10.28942021,4.760419752,3.108394389,6.96167967,2.184828171,2.608642525,3.951779325,3.790816434,9.552239433,4.610520241,10.06645133,9.829852245,9.967659606,8.141529013,8.925875296,11.42261968,12.68735335,7.703274409,9.459905946,7.575600457
2.070245839,7.280359777,1.997037368,3.435225338,5.928250784,2.180063761,3.42469831,2.661509001,1.076626604,2.276031563,2.25043111,3.512364159,3.482354238,7.105978372,2.78863037,2.057138425,2.753966132,4.520665063,4.165242442,2.745313783,4.920004395,1.614998923,3.776378984,7.584651923,2.210251129,2.984547225,2.572442209,3.437261409,3.540842476,2.588859055,1.873726594,3.521827949,4.633922104,3.069609162,3.811043931,2.475325279,2.180004484,2.565897397,2.848909552,9.799487245,5.277042429,7.505203098,7.505203098,1.811064248,2.676462417,2.154739018,9.987519814,3.045190259,1.814742047,5.196201818,2.82929375,2.527007883,3.219236221,3.084715489,9.441439523,3.873223544,10.56011214,10.17164289,9.873602864,9.210100615,8.137452263,11.08752633,13.47539015,7.807639862,9.897367688,8.486756182
7.388985166,7.514431876,6.802258386,2.961159631,5.638115841,4.800457345,3.047121449,4.367728136,3.336673832,3.149747812,4.038655671,6.307213889,8.379498062,8.987076837,4.435393113,4.195987995,4.278885603,5.972531782,4.240356244,3.757615796,5.99930403,3.418696307,5.900213918,10.41946801,2.37247158,3.726010049,4.438380521,7.627978005,4.914856533,6.496515264,2.858351152,4.104250088,5.455491682,3.833155143,4.655903096,2.576845883,6.351269957,4.924045122,3.289675867,8.663348741,6.923537829,8.752376881,8.752376881,2.910951576,2.998880917,3.225055217,10.48473165,5.699781021,2.403513411,6.43800792,1.937966816,2.670842162,4.096252411,4.035802154,9.511020494,3.748812413,10.10817071,7.794676396,9.885878658,8.331122797,7.766605603,10.57695315,11.81917182,8.49913541,9.916551638,9.287651675
3.692724443,5.315867947,2.486708581,2.522627861,4.946649918,2.481476367,2.736329341,3.214555154,2.275341688,1.938148125,1.480415379,4.422611514,4.156389322,7.556422135,2.803968585,2.302378818,3.154107296,4.947655089,4.860757197,2.817587043,4.486476295,2.813738764,5.682092405,8.593884328,2.295307408,2.191201784,2.673233131,4.090812721,4.133462617,3.214768145,1.879557527,3.675934264,4.012852541,2.87901446,3.765688852,2.156251269,5.598689367,3.52395909,2.803688018,7.745580041,7.19588179,7.950111491,7.950111491,1.769409838,2.320904675,1.934058662,9.610148464,5.129751997,1.666265935,6.578296842,1.495838813,2.561298838,3.460751872,2.643017751,9.561801675,3.441372551,8.995041546,8.581893431,8.887468324,9.034405107,7.227503969,10.98398111,11.09479923,7.493071839,8.110189327,8.16742922
2.763473169,7.899432806,3.555185754,2.973049972,4.234514415,4.145127243,2.576767547,3.030069745,2.290813974,2.177175098,2.420171463,4.75306279,4.78590981,9.598512017,3.128433533,2.70277415,2.935940577,4.71897837,5.676697521,2.000287619,4.599007133,2.098014114,4.223021976,6.790032385,2.732745093,2.798979067,2.718352228,3.556421356,3.662316368,3.770902901,2.286052156,4.082463297,5.69308231,3.373881106,2.835032273,2.22099432,3.859510764,3.4868112,3.196840093,8.365044255,6.682749087,6.856649898,6.856649898,1.84706862,2.808352736,2.498091921,8.283994444,4.068275848,1.995443405,5.905158695,1.789099818,3.295963663,3.824810816,3.272042775,8.193149069,3.818394189,10.19193764,10.93655803,10.3681415,9.900178042,8.93871072,11.56395146,12.1080409,5.71394509,7.534823607,5.302060269
2.595115021,8.569200648,2.238254125,5.649942137,5.21192137,3.232250036,2.208181062,3.225905081,1.81533856,2.170939926,1.917275691,3.170978493,5.079523896,8.152803483,2.906331553,2.634408156,3.582893818,4.752987379,5.234755876,2.789550808,4.332805703,2.027997728,4.34424713,7.198006423,2.089786922,2.29997894,2.367684864,4.653691693,4.503560886,3.027742975,1.52841032,3.545917796,5.170858427,3.201902109,3.432363256,2.492858012,4.336293382,3.179681068,3.163536389,8.605573783,5.684214624,7.406773675,7.406773675,1.678920325,2.612222765,2.016889582,9.626433543,4.156220374,1.799676794,5.064773138,2.025608212,2.411350797,3.463578766,2.801350962,9.211698618,3.771872051,10.35105831,10.86462129,10.27013407,9.185581036,8.383674986,10.87519294,13.57494041,7.178206389,8.945636281,6.976336344
2.588456452,6.968725253,2.826775216,2.741326053,3.150617201,4.286095924,2.998182982,3.364148166,2.087860863,2.165685565,2.235764553,4.130037258,4.423509592,8.081631753,2.98903025,3.035778767,3.404281782,5.0936393,5.462972158,4.859530513,4.896353791,2.295477861,4.576887981,7.880251592,2.57127384,3.113272293,2.301997187,3.496630417,4.496959684,3.282586986,1.984498404,4.209203244,5.732759424,2.912789765,3.81981415,2.485971346,4.207034895,3.595960714,3.29390747,8.350809153,6.186005593,8.043894524,8.043894524,1.900644498,2.840449459,2.040028075,9.971164109,4.146842828,2.042040643,5.862164763,1.854599719,3.266110506,4.186693095,3.472780962,9.622412997,4.161746998,10.93239398,9.045855441,10.70957942,9.018897056,9.675741549,12.70587428,12.53165373,9.561254877,10.64386726,11.08572422
9.307589805,4.498032297,2.627103016,2.586203838,4.336993667,4.956807981,1.764694663,3.241693208,2.108120134,2.159859277,2.383028944,5.037041445,7.569889244,8.915111639,2.757421622,2.328638383,3.194181625,3.799358983,3.600156599,2.591761456,3.479971482,2.749452029,3.307691169,10.93578894,2.661788229,3.241287817,3.133565142,7.9201143,4.88323391,4.715589493,2.381202374,3.435314576,4.435307585,3.470417456,3.986853162,3.184182905,3.270347183,4.387883424,2.659248118,7.412182893,6.535026928,6.004241749,6.004241749,1.873036678,3.175393338,2.856715522,10.38149016,4.971076035,1.930344097,7.238336469,2.433886276,2.509569972,3.941948958,3.260189358,8.221076138,3.984603147,9.580244378,9.285199107,8.937954137,8.150957828,7.99748452,10.99444699,12.22657996,8.151867351,7.403376624,7.888845479
2.865781034,5.498607368,2.363018046,2.227473458,4.252405678,4.325484874,2.700379217,2.736420497,2.601587561,1.697567551,1.855432725,4.891492834,5.362434021,7.960525351,3.428008759,3.302198113,3.353202464,5.410292358,4.864983793,2.873256194,4.92600409,3.433613014,5.499747926,8.78801761,2.191703991,2.408091382,3.418120015,3.765940414,4.076378531,2.801469382,1.823502638,4.350569307,4.113748055,3.607222278,3.600454954,2.665743112,4.05194932,3.286820868,3.184762042,7.911426223,6.684728167,7.169889957,7.169889957,2.157158277,3.162635219,2.503216675,9.562461751,4.381348437,1.535033073,5.481280981,1.926842048,2.137481906,4.130187718,3.178454071,9.598576421,3.743308208,10.19915997,9.960253919,10.10164852,9.258160847,8.946737735,11.31443852,12.3289757,7.1236425,9.23428388,8.522646287
1.857044216,8.616529533,2.944095239,4.362662006,7.153984199,5.598725312,3.170074447,4.859067775,2.803706854,1.559114236,3.379929665,5.557352015,6.45851974,7.857685115,5.110892531,4.744926986,3.902004945,5.45716685,6.896749276,2.606311587,4.692017989,2.789202051,4.614073682,7.923492621,2.667369873,5.547370505,3.79458568,3.482326688,4.785749168,4.347982654,2.247414399,4.164681575,6.091352349,3.897922706,4.64541161,2.873525831,5.294408411,3.765743532,3.680004126,9.332015835,7.056509806,7.271710071,7.271710071,2.416587232,2.4675113,2.455168197,9.511211549,3.966563163,1.847323899,6.925208057,1.629590835,2.978479068,4.302082333,3.33347869,9.23129888,3.986595348,10.73465974,10.06114948,9.696237981,9.874739316,9.256138627,12.6334758,11.9372095,7.054685462,8.646094792,4.839530437
2.779147735,7.687903573,2.223364168,2.069144166,6.726944394,5.478892254,2.176133869,4.488965161,2.620098718,1.984455757,2.469754842,5.347802104,6.584715766,7.831598064,4.108319696,3.92837922,3.854299953,4.487683239,4.686962799,2.54861826,5.021742901,2.829863071,4.337394127,7.419752086,2.486229895,2.807194342,3.212870154,4.126995511,4.609332549,3.173096031,2.560921688,4.298514448,4.884886603,4.110693341,4.271141711,2.717620049,3.26253515,3.597379868,3.168979443,8.291957637,7.18565304,6.295323301,6.295323301,2.391037284,2.681079171,2.184036838,8.569503163,3.535662591,2.223127419,4.991371306,1.954044795,2.737047448,4.426341726,3.748051322,8.523092326,4.868961822,10.28438271,9.903984327,9.204275738,9.293002902,7.609268119,11.46942857,12.51492846,6.618521724,9.597418542,8.077732397
4.139722649,7.717550223,4.216678761,3.033673728,5.632559609,5.035901083,4.364957181,5.276787071,4.063049523,3.146058031,5.244821897,5.892839626,7.102815574,10.03167262,4.535567159,4.451007694,3.750165327,5.433818143,3.972758237,2.822781185,5.922237604,4.23771511,4.629999645,9.363217261,5.866560542,4.148987154,4.521282458,4.295151774,5.167035014,3.955419939,2.917162284,3.48092368,5.625168175,4.686429539,4.365768746,3.195440205,3.054246461,3.737132505,3.840973676,9.590162576,6.208424293,7.244372828,7.244372828,2.731097272,3.070843002,2.913003854,9.735676562,4.636646661,2.402269666,5.487210027,1.743702975,2.554829483,4.13536481,3.876742149,9.496319382,4.636484241,8.95084138,9.759243581,9.504960637,6.910084163,6.949297635,11.06303703,10.55413867,7.41097027,9.707103439,8.463230482
1.591792914,4.786213893,2.356172277,2.530687075,5.190490455,2.990352511,3.139892755,3.247925084,1.582895639,2.112245206,2.169583314,3.411595231,3.729697167,8.032250328,2.6091356,2.042253401,2.474566789,4.927384666,4.016472829,2.992725718,5.896661681,1.693740492,5.526476653,8.484681201,2.343302752,2.465879944,2.415381101,3.204864132,4.040761634,3.639475223,1.596081865,4.158573286,3.269997571,3.079352199,4.56146186,2.094593445,5.284528703,3.888752608,3.147721554,8.22439597,6.224915302,7.641319511,7.641319511,1.901653864,2.597682658,2.432374142,8.657570127,4.884406943,1.682244607,5.453489198,1.737344763,2.878677662,3.670360518,2.864243013,9.28279232,3.668840136,9.460694084,7.985175684,8.989766742,8.650046663,6.882850376,10.74351088,11.60995781,8.280817997,9.029257114,9.42261857
2.137088865,6.007047329,2.818956965,2.113509583,6.100283846,5.270960766,4.761904281,3.874739205,2.990131906,1.634467212,4.611106538,5.035707428,6.395825806,10.10121916,4.491538036,4.946955202,3.458597197,4.962895129,3.291520829,2.476879153,5.187227237,2.381204164,4.920003309,9.530702544,2.511255504,3.105194556,3.492936376,4.294547818,3.368536166,3.990122355,2.001511997,3.726337978,5.127485019,4.38032942,3.318596393,2.688847007,3.367031267,3.32851923,4.274140935,8.578269133,5.911796942,8.251659964,8.251659964,2.695129051,2.817719296,2.699406911,10.39996352,3.814096876,1.858154344,7.69564929,2.201526324,2.527245849,3.809849016,3.530946137,9.937243258,4.323564634,10.14600034,10.54717702,10.46509519,8.920250546,9.001173104,10.56485574,11.31281918,5.812649804,7.484560992,3.836853831
1.880810069,5.555923547,2.721177233,2.237417957,5.903451787,5.114927056,5.064236186,3.713520372,3.126837487,2.221549958,4.015579431,5.145351611,6.197743202,10.08633796,4.123516683,4.815879686,3.869651788,5.002868285,3.051145427,2.25737999,5.416869882,2.800738403,4.518853102,9.495463857,2.535645716,3.31948703,3.332661841,4.748653046,3.78280575,4.219829369,2.566169288,3.349039962,5.448097792,4.643325405,3.377916603,2.989136208,3.200292753,3.824203109,4.117046812,8.460931815,6.294286807,8.27359147,8.27359147,2.182398954,2.748678834,3.209087797,10.35638109,4.287239416,2.080647017,7.91634807,2.029981829,3.01467346,3.855312795,3.852994663,9.73903555,4.384361794,10.1487265,10.40027495,10.39754389,9.023604762,9.072894989,10.38191748,11.45874741,5.940135082,7.726156029,4.448409113
1.704775965,6.483718511,2.723231466,3.3274172,7.090838189,6.808599172,4.349737746,4.338322881,4.220077836,1.59612641,3.175148628,5.896534815,6.174872645,8.006841658,4.712386882,4.645637196,4.987719506,6.512604878,5.492411738,3.06247502,6.394622926,3.48231063,7.626708288,8.916615019,2.363970504,3.976072629,3.343876304,3.997550265,5.439920044,4.480776804,2.415605372,4.916007548,4.213806911,5.13327728,4.31385325,3.4310651,6.648376575,4.755371513,4.463130911,8.596879065,8.022488602,7.804444248,7.804444248,3.326964396,2.841978425,3.188873274,10.29669825,5.826264473,1.628983488,6.635850069,1.860137564,3.086805431,4.887093761,3.778250966,10.1374817,4.244250248,10.89936876,8.656396448,10.14780998,9.225666614,8.927797496,12.29116589,11.51850831,9.844252315,10.2466994,10.17842065
2.112512372,6.86263377,3.346781091,2.690214086,5.502981167,6.739872935,3.633799802,3.899620788,2.924798319,1.878515894,2.732713757,6.101009069,5.66589281,8.984809861,4.349786946,3.880823712,4.866768335,5.571709076,6.337170896,2.629498105,5.971458968,3.234081093,6.377450373,8.54892935,2.423979041,3.061351224,3.079618309,3.165827989,4.015343497,2.916585138,2.061910443,5.306044828,3.794378609,4.47744,3.671840693,3.704044948,5.571569274,4.599184737,4.52948088,8.108271577,7.350754089,7.34422411,7.34422411,2.683572095,2.682966519,2.387061387,9.460292415,5.415670727,1.598763642,6.892523903,1.926668804,3.990185592,5.083340463,3.331888646,9.511698527,4.422263134,10.85557112,9.845827833,9.942458546,9.424395326,9.541551856,11.82249947,12.73429883,9.155906589,9.626500344,9.615993825
3.19139212,6.066968064,9.971534569,6.687702088,3.864655004,8.640832612,3.064853745,6.865737877,6.574075701,2.207371904,5.512429493,8.071604367,8.010338729,11.32296773,6.323165871,6.852310439,6.18691463,7.405888661,4.511884553,3.049711683,7.494641144,5.764563894,8.432480032,9.867636733,2.118546089,3.094608371,5.35209185,4.046931661,3.584798361,6.048971403,3.874324115,5.399282143,7.051384956,6.592029106,3.711310818,6.227514878,4.053846196,6.074899673,5.72095978,7.947460529,8.375543799,9.123326502,9.123326502,5.431494221,3.908289854,4.611060869,10.52857181,5.021886962,2.250378138,7.081221698,1.854058559,2.91007202,6.250766185,4.418342272,10.05026072,5.669234249,10.34973947,10.4148823,10.67649009,8.736540725,8.887475706,11.62752658,11.85916543,8.527945383,9.479872783,8.357221545
1.404326557,7.841293105,2.520379074,3.34152819,6.457914449,10.17137211,3.543956772,7.236973536,6.470784913,2.079363951,5.399235613,7.811575378,7.993101153,8.480613889,7.20197705,7.304725862,6.996166766,7.167049493,6.306400405,4.087140974,7.994602907,5.208401185,8.042012824,9.884155552,2.534477954,3.2900204,6.227159023,3.851503368,5.693677646,4.559834218,4.089668463,6.252370032,3.809340536,6.999141426,5.393179873,5.925102536,6.784033351,5.570063047,6.393933597,7.960714969,9.046786992,7.405504573,7.405504573,5.942348671,2.701259061,3.952408599,9.137922754,5.623308944,1.982407088,7.671479746,1.894657931,4.723821744,7.031138922,5.078090011,9.385125361,6.565206067,10.32647914,9.106281885,9.416717243,8.9301047,8.306186906,12.03252891,11.80987363,8.524204673,10.25337043,9.726469639
5.290460508,8.405150921,4.213292377,2.047836864,5.769412357,4.976856309,3.312798918,4.250199379,2.374025027,3.217943785,2.652532142,4.80686724,5.987142489,7.482555323,3.8314,3.200443652,4.962204213,5.638289699,4.261717611,2.747802895,4.725238684,2.286008481,5.083433992,8.695371573,2.594471092,2.57487512,2.940778552,4.47485523,3.615266932,4.038813333,1.928927112,3.469137703,5.69680371,3.503444258,3.23461022,2.709004586,4.415911462,2.842883972,3.376612201,8.780015714,6.910884673,8.245018139,8.245018139,2.196490742,3.425676684,2.656508387,10.12025535,3.896488003,3.012165905,6.041625837,2.343633345,3.773492082,4.033947208,3.356996085,9.30875452,4.528404592,10.79949209,11.00973035,10.09970672,9.730843686,8.195027989,10.29147572,13.1988459,6.926602397,8.956902617,6.439346613
8.264635595,6.807859549,2.995992629,3.3175198,6.965821991,6.392007539,2.839413367,3.976400038,2.257642677,2.797485438,2.598786655,4.934416271,7.161364958,9.446188591,3.979124549,3.794926247,3.913917575,5.208833689,2.65626257,3.416017853,4.507105463,2.341560184,4.503682074,9.851473114,2.689160736,4.543168906,3.053354104,5.664507352,4.688092122,5.256421667,2.099098583,4.612432322,6.316774869,3.404061064,3.476508033,2.789229988,2.316935317,4.03044193,5.524549441,8.35653872,6.658184344,7.982596938,7.982596938,2.262732685,3.223373331,3.238924008,10.40523379,3.987194934,2.553857056,6.873259341,2.474073117,3.508788034,5.183969973,3.850713846,8.956771104,3.708838557,10.15582411,10.4222094,9.817878857,8.713609422,7.413564629,10.70047714,11.77240265,8.356795544,9.436509271,8.508419856
3.249966103,7.860715916,3.89209696,4.192636193,7.476776772,5.619074331,2.606207768,3.667867362,2.976784222,2.29468347,2.167916184,5.071820292,5.161470727,9.392207427,3.709540701,3.30837167,3.980546294,5.51908348,4.099595344,2.768754459,5.079201521,2.570672366,4.822393812,9.898288636,3.515682138,4.367824261,3.0965738,4.354335048,4.868850143,6.505578882,2.511009891,3.867010543,5.871989634,3.794080439,4.39454598,2.531246921,2.95725356,3.343641283,3.88011617,9.622011226,6.418742271,6.62843295,6.62843295,2.055322313,3.354243009,2.841578366,8.921912271,4.755418316,1.98506091,6.409839108,2.153265125,3.468899782,4.639866639,3.236543669,7.802814623,4.133755635,10.26583509,10.52567666,10.17730258,9.215258457,8.274154369,10.60776413,11.96509631,7.845128271,7.352896964,8.710156944
