SLC39A8,RHAG,DDIT4,MPO,RRM2,CCL3,MAFF,TYMS,ENPP2,KIAA0101,TOP2A,KIF11,PRG2,CKS2,SLCO4A1,ZWINT,CCNB1,CEP55,NUSAP1,RGS1,PTTG1,PRC1,CD24,CCNB2,HMMR,RGL1,MLF1IP,FABP5,MAD2L1,CD69,EMP1,RACGAP1,TTK,NME1,TFRC,CTSL1,EBI3,SHCBP1,CCRL2,KIF14,MELK,TFDP2,MT1G,H1F0,MCM4,AREG,NEK2,MT1H,TPX2,BTG3,RAB13,CDC20,CASC5,MT1E,SCD,GINS2,E2F8,STAT4,CKS1B,CCNE2,RAD51AP1,TNFAIP3,MCM6,NDUFS5,RPL10,BUB1B,MT1X,CDKN3,NNMT,COX6C,LSM5,PSMG1,CENPA,KIF4A,MCM2,MT1F,RPA3,COX7B,MYL6B,PCNT,ATAD2,SDC4,WBP5,TARS,CCL20,RAD51,JUN,FEN1,AURKA,SNRPG,KIF2C,POLE2,UBE2C,AURKB,CENPF,TGFBI,CCR2,CPVL,RGS2,FGL2,HSPA6,EMR3,RCBTB2,NUAK2,CD302,MANSC1,CLEC7A,FRAT1
6.940316079,1.404326557,7.841293105,2.520379074,10.30732978,3.34152819,6.457914449,10.17137211,3.543956772,8.062414357,7.236973536,6.470784913,2.079363951,7.977518353,3.496814215,8.385631147,7.257756875,5.399235613,7.811575378,2.861158554,7.993101153,5.407805913,8.480613889,7.20197705,7.304725862,3.668077406,6.996166766,7.167049493,8.688967176,6.306400405,4.087140974,7.994602907,5.208401185,8.042012824,9.884155552,5.540082163,2.534477954,7.074396235,3.2900204,6.227159023,5.760108954,3.851503368,5.693677646,4.559834218,8.88987152,2.353775188,5.711908998,5.849687497,4.089668463,6.252370032,3.809340536,5.819387444,6.999141426,5.393179873,5.404332396,6.297674973,5.925102536,6.784033351,5.570063047,6.393933597,5.819412603,7.960714969,9.046786992,7.405504573,7.405504573,5.942348671,9.270290447,5.110694571,2.701259061,9.285885413,9.208157784,7.252222981,5.408142414,3.952408599,5.913760504,6.768770623,6.98174351,9.137922754,5.507936513,5.623308944,6.986472594,3.219033745,1.982407088,7.671479746,1.894657931,4.83186054,4.723821744,7.031138922,5.078090011,9.385125361,3.55315608,5.024863394,6.565206067,4.546780273,4.443853863,9.726469639,10.25337043,8.524204673,11.80987363,12.03252891,9.330735828,4.053984241,8.306186906,8.9301047,9.416717243,9.106281885,10.32647914,8.65962029
5.132365749,5.290460508,8.405150921,4.213292377,5.095691443,2.047836864,5.769412357,4.976856309,3.312798918,4.355723051,4.250199379,2.374025027,3.217943785,5.445031477,3.120085388,4.134461346,3.258662234,2.652532142,4.80686724,2.484864656,5.987142489,2.896147158,7.482555323,3.8314,3.200443652,2.437544909,4.962204213,5.638289699,4.487562633,4.261717611,2.747802895,4.725238684,2.286008481,5.083433992,8.695371573,5.105439923,2.594471092,2.635478944,2.57487512,2.940778552,3.435186987,4.47485523,3.615266932,4.038813333,5.491800845,2.822316977,2.904719029,2.877403467,1.928927112,3.469137703,5.69680371,2.834834254,3.503444258,3.23461022,2.930486854,2.467978732,2.709004586,4.415911462,2.842883972,3.376612201,2.722607338,8.780015714,6.910884673,8.245018139,8.245018139,2.196490742,6.217763758,3.15474247,3.425676684,8.824790997,8.47216623,4.650636955,2.353685297,2.656508387,2.970968034,3.420840421,6.250622121,10.12025535,4.068614702,3.896488003,4.012124968,3.128661613,3.012165905,6.041625837,2.343633345,2.837150439,3.773492082,4.033947208,3.356996085,9.30875452,2.1390781,2.162242805,4.528404592,3.118044203,2.870018964,6.439346613,8.956902617,6.926602397,13.1988459,10.29147572,11.02428728,5.227513891,8.195027989,9.730843686,10.09970672,11.00973035,10.79949209,9.028705207
6.154548703,8.264635595,6.807859549,2.995992629,4.827742497,3.3175198,6.965821991,6.392007539,2.839413367,4.798317885,3.976400038,2.257642677,2.797485438,5.638923919,3.455529888,4.370181398,4.196755833,2.598786655,4.934416271,1.878392034,7.161364958,2.752830675,9.446188591,3.979124549,3.794926247,3.395340913,3.913917575,5.208833689,3.715909909,2.65626257,3.416017853,4.507105463,2.341560184,4.503682074,9.851473114,7.152327539,2.689160736,2.514328119,4.543168906,3.053354104,3.030772807,5.664507352,4.688092122,5.256421667,6.56052485,2.137946157,2.566193685,4.532735456,2.099098583,4.612432322,6.316774869,2.907204934,3.404061064,3.476508033,3.113114768,2.895463963,2.789229988,2.316935317,4.03044193,5.524549441,2.048904667,8.35653872,6.658184344,7.982596938,7.982596938,2.262732685,7.235098814,3.002413714,3.223373331,8.945823524,8.282537069,4.27821184,2.081720703,3.238924008,2.893257864,4.124605543,6.098459456,10.40523379,5.568730934,3.987194934,4.241728895,3.190012342,2.553857056,6.873259341,2.474073117,2.638436624,3.508788034,5.183969973,3.850713846,8.956771104,2.198219668,2.359960696,3.708838557,3.386517063,3.215266117,8.508419856,9.436509271,8.356795544,11.77240265,10.70047714,9.074665688,1.718616646,7.413564629,8.713609422,9.817878857,10.4222094,10.15582411,9.149780874
9.252892877,3.249966103,7.860715916,3.89209696,5.763291967,4.192636193,7.476776772,5.619074331,2.606207768,5.066452942,3.667867362,2.976784222,2.29468347,5.012838403,4.451088763,4.130332111,4.009523649,2.167916184,5.071820292,1.731342396,5.161470727,2.772527484,9.392207427,3.709540701,3.30837167,4.007600455,3.980546294,5.51908348,4.45993024,4.099595344,2.768754459,5.079201521,2.570672366,4.822393812,9.898288636,7.076140651,3.515682138,4.940828561,4.367824261,3.0965738,3.026813332,4.354335048,4.868850143,6.505578882,5.256727012,2.761640588,2.462332549,5.182655488,2.511009891,3.867010543,5.871989634,2.975341668,3.794080439,4.39454598,3.453507291,2.758307204,2.531246921,2.95725356,3.343641283,3.88011617,2.755058651,9.622011226,6.418742271,6.62843295,6.62843295,2.055322313,7.572844351,2.767079296,3.354243009,8.172351724,7.710593165,4.968269858,1.913940902,2.841578366,2.682493244,4.980932701,5.04461539,8.921912271,4.946378796,4.755418316,3.898745378,3.444388475,1.98506091,6.409839108,2.153265125,2.906936585,3.468899782,4.639866639,3.236543669,7.802814623,2.07237613,2.097520874,4.133755635,2.604907895,2.387330666,8.710156944,7.352896964,7.845128271,11.96509631,10.60776413,9.752189634,3.441387677,8.274154369,9.215258457,10.17730258,10.52567666,10.26583509,9.418199302
7.486694939,3.850180302,7.832786492,4.24717905,5.21893081,3.508597318,4.954714833,5.291999352,3.318541425,4.812967318,3.655243032,2.822795963,3.05895796,6.050800526,2.757516149,4.823555235,4.096463958,4.994721265,5.636030414,2.841795569,6.6142697,3.783827444,9.709303611,4.10345093,4.393428558,2.465196791,4.425163646,5.31467114,5.040859835,5.364150918,3.181084692,5.479849955,2.595334617,5.314206307,8.942859074,5.938357911,2.475049854,3.227187257,3.141915367,3.390906533,3.162772535,4.611817815,4.04203028,4.722172366,4.785210885,2.18804348,3.271604014,3.788875734,2.248565728,4.391798955,5.348976587,2.683033575,4.790959355,3.557950406,3.427623024,2.978114816,3.33819273,5.111360781,3.873445495,3.676577479,3.435698325,7.129202826,6.474900113,7.630972079,7.630972079,2.377207967,6.960912149,3.409880035,3.173590961,8.786229809,8.715084746,4.443582694,2.31796952,2.526059724,2.744336567,4.366729988,5.776410801,9.619497845,4.084155243,4.626173901,4.381945765,3.015754367,2.943050132,6.73984945,2.239144778,3.026495256,3.540111925,4.346065552,3.668813495,8.862737521,2.126745625,2.077437027,4.209463688,2.892272631,2.701232264,7.51935998,9.641167746,7.262085247,12.23154371,10.02428289,10.33409755,2.707018593,8.494781975,9.103945714,9.937931896,10.2120663,9.582833606,8.572352192
6.704890968,2.834106204,8.201129,3.939699149,7.504126047,3.053397444,5.346187678,6.635307059,2.386845813,6.17683543,7.219696776,5.836971449,2.088765416,6.489892926,3.371845179,6.885786818,6.16656899,6.27316651,7.558467557,2.075213562,8.18716644,6.667965634,11.0575399,5.807415747,6.938125929,3.677622806,5.570859944,5.138788365,6.435470685,5.180587187,2.969781128,6.952254052,4.445953116,5.228363804,9.835449179,7.312353925,2.775162604,6.42341443,3.761284961,5.696905829,4.600384923,5.834838847,4.028727112,5.847735248,6.905698269,2.487977552,4.710642691,3.670041229,3.667252371,4.958994376,8.002732822,4.335419437,7.299179066,3.222845143,4.755482759,3.636524176,4.280205814,3.296554726,4.454395202,5.306139967,5.742084788,8.001885291,7.406961035,6.642868563,6.642868563,4.472424072,6.408135943,4.206975895,3.102110939,8.334336019,8.714464077,5.91696827,4.275039993,4.500890885,2.956729446,4.094776514,5.797766421,8.895568925,4.674172149,4.444145964,5.816383053,3.425585058,2.016505651,7.444974767,2.083250093,3.739722803,3.293403135,5.158512813,5.288121088,8.56515556,2.982505756,3.263099342,6.101721368,3.596224688,3.715964621,8.088585123,10.11122259,8.583021263,10.20361925,11.15505777,8.554373786,2.626004011,8.641374671,8.231409544,10.15408222,10.48434367,9.728358747,8.735574067
6.853086387,1.997051439,7.720748157,2.885711141,4.32315666,2.6967265,7.39378812,3.142379829,2.942686685,2.822711441,3.072052455,2.340850626,2.197221971,6.985988002,2.991593495,3.530924167,2.977843977,1.299085519,4.407113247,2.335799422,4.202832872,2.079491205,7.309569373,2.588348148,2.859289096,3.277081186,4.434828073,5.242988949,4.737255817,5.7037375,3.458544423,6.314294838,1.876349047,4.967524936,7.958796911,6.445767381,2.381472323,2.678479281,4.731468396,2.629097871,2.090954232,3.470373437,4.774919819,3.575436253,4.813821624,2.559368142,2.250556571,5.023084346,1.502699183,3.786068829,6.173835727,2.142365701,3.533826643,3.623178301,3.696462875,2.081924202,2.306876301,4.432947007,4.028843962,3.416646129,3.046728635,9.193266571,6.476253431,8.047250506,8.047250506,2.152320651,7.329241031,2.535308957,2.879281975,9.320704417,9.045933762,5.0585084,2.086650665,2.130167738,2.760436241,4.794304481,6.191595443,10.45510653,3.651112063,4.643810123,4.148123173,3.001984387,2.521820748,6.429136263,1.922244856,2.49505753,3.252180748,4.153197879,3.018776287,9.93413021,1.822730493,1.459072186,3.704254663,2.317997489,1.602485823,8.651137166,10.4709107,8.611120925,13.02419828,12.16125844,11.59186492,3.829537811,9.651921501,9.879088364,10.01607441,10.59986231,11.1171022,9.572703187
10.75793529,3.237656336,8.515934789,4.932912013,6.723593598,6.328974396,7.368370492,4.239856094,7.637023772,5.192603804,4.017571694,3.821095738,2.215173253,6.847660601,8.45332385,4.416303106,5.376174529,4.306204605,6.075014894,3.152806582,7.039871607,4.066017357,10.23918783,4.726161572,4.819019003,5.522387392,5.941006025,7.602131608,5.521769562,4.746204784,5.659951761,7.174660296,4.208782423,8.271440459,11.59843488,9.135610069,7.348567664,3.991218806,4.486345313,4.06514445,2.301594217,5.825345049,6.606815437,4.367081539,6.704353343,3.265263195,5.138744702,6.484549909,2.651997839,4.529207496,6.258129838,2.760751628,5.473856246,4.705171728,4.217606547,3.130713814,2.685276871,3.700079166,4.036129088,4.496830434,3.530247354,10.33209912,7.093054768,9.404736817,9.404736817,4.036246608,8.950880424,3.512031885,3.263544631,10.12199509,9.310876606,6.583640705,3.153353429,3.375260857,3.255465077,5.953579121,6.787882182,10.74263841,5.962937842,4.951349205,4.883858648,4.571638307,1.921896995,7.035260772,4.001354677,2.300430631,3.516612647,4.416068368,3.995750694,10.34085026,3.006628073,2.711705762,3.343562448,2.93233211,2.715551139,5.000867078,7.615053967,6.304174323,11.17082543,9.894975192,8.792059947,2.5461377,7.514669185,7.495346542,9.150978064,10.36760263,9.379620762,8.359082795
6.919204834,7.905816575,7.048915238,3.069515893,8.144880089,4.254441788,6.527502705,8.054657302,3.474025128,7.295353825,5.124451185,5.409054774,3.18738295,8.096545951,2.311275361,6.465152521,5.905490647,3.729201713,7.124224584,6.204494535,6.964536509,3.812842007,9.091843872,5.914426237,6.718476923,3.486443873,6.73697184,7.932688212,7.754146286,6.634732854,4.41635081,6.879166093,5.782382161,7.604741897,10.29085782,8.222437786,2.350232177,4.974253553,3.649151645,4.424316803,4.64948069,4.204770721,4.921736229,4.503048114,6.872871688,2.024431587,5.587374688,4.850986817,3.191636762,5.459016055,5.756807795,3.656847583,6.042005447,4.568436055,4.559669522,4.463556406,3.404248299,5.527281512,5.388058123,4.837911607,5.856702504,8.108204975,7.721807691,9.379255635,9.379255635,3.906646107,7.809095546,5.588253923,3.494501319,10.79981956,10.43807224,6.570813168,4.145407422,3.425910418,3.579620623,4.847493564,7.871484194,10.86813664,5.405655068,4.895303245,5.834901349,3.169173987,2.505709468,7.084448511,2.342580246,3.080135679,3.830125216,5.681729702,4.111294757,10.83754811,2.394942951,3.314081319,4.455019258,3.890566628,4.13074166,10.26033503,10.27137581,8.880426637,12.08654239,12.38882718,9.537414384,3.056596125,8.734200406,8.504299612,10.17199325,9.58228507,10.76270306,8.194669671
7.147157033,2.333751981,6.547365042,3.38923771,8.347810429,6.568484531,5.179405098,5.186412654,3.89113805,8.041283227,3.679094183,5.527699636,2.029527195,7.843969988,2.00888878,8.008929844,3.899544768,5.142190155,6.640840264,4.450884266,8.324497837,4.975899491,8.59388901,4.554220657,7.620829395,4.821015551,6.189622365,6.917695284,8.729854676,7.79074385,4.236518464,7.538414936,6.220577627,7.174040672,9.817249289,7.822288573,2.263730931,5.607953177,4.070507435,5.641324499,4.550076558,4.646928378,5.042063329,3.73357863,5.465499366,2.460644186,4.312428075,5.214195714,2.056687097,5.792959041,4.58879939,2.388950407,7.667445037,4.687253212,4.226758345,3.564015757,3.359964743,6.542758993,6.76988279,6.757578933,6.556310788,8.991955147,7.346836115,6.653457914,6.653457914,4.151830393,8.626971863,4.487939617,2.871855899,8.773766634,8.341229603,6.302776662,3.432576824,2.849194664,3.153171288,5.799688787,7.102064244,8.089448397,4.630334566,4.326451961,6.056949162,3.888131675,2.770370594,6.754678906,2.440444129,2.36154448,3.408481002,4.545198865,3.82530379,8.290109977,2.482960026,5.673074113,4.617897344,3.027838869,2.577311549,8.336540759,11.49158219,9.609117279,13.66918341,12.98580615,10.27190073,6.766634149,10.14915929,9.208156968,11.24059474,10.94329132,11.41235364,9.073440416
8.038887718,3.633109413,9.074900566,11.73491166,10.00857694,3.294471204,6.447622639,10.28540227,3.398946279,8.725345543,8.207273078,7.063177821,10.79235529,8.885428153,5.744786229,8.383236549,7.380874265,6.624511464,9.354779057,3.40080546,8.416357557,7.756574123,12.2452939,7.214158618,7.34741857,3.560801326,8.09417941,7.253257309,8.253417012,5.168575943,5.311622894,8.42183997,6.090465519,7.511870999,9.528604285,5.382021215,2.382103954,6.511046595,3.093489795,5.891070593,5.937119504,5.268420489,4.102141144,5.944010097,8.539337706,6.424053657,6.116404548,4.472569163,5.774049905,6.008549764,9.344509205,6.341575669,7.315216743,3.335982982,7.354822451,5.937292635,7.199515068,4.170076212,6.813586566,7.257428441,6.807324279,8.805516133,9.375132835,9.442596852,9.442596852,6.568448869,7.034618826,6.2430748,7.196171478,10.39790806,9.98203432,7.125235638,6.282084024,6.43587136,6.09804421,4.09852532,7.445478627,10.49406235,4.643091341,5.549259583,7.242414458,5.236565862,3.80291186,7.453447334,2.961315197,6.69915048,3.99553048,6.666312486,6.450077845,10.62717699,4.28123416,5.441348329,6.574651241,5.943099941,5.6455966,5.665915545,7.539763782,6.38303433,11.87925683,9.340950804,9.606522503,2.825893053,7.112295169,8.411560471,9.923490229,10.56411377,8.564519868,8.677058109
8.000539949,3.427136007,8.29117118,2.881441004,4.766992311,3.8060881,7.753061914,4.32336163,3.593919528,3.59930394,2.666389819,2.337414231,2.072956064,5.851052152,3.818692624,3.954271357,3.70606305,2.030151493,4.320133008,1.852064245,4.582785152,2.581283769,9.043677114,3.397992743,2.761362919,4.341492151,4.26770959,6.863919368,4.353491227,5.006534878,2.444306042,4.810702849,2.13453455,5.829449408,9.733595484,6.951028767,3.700065684,2.442388592,3.204856728,2.21043939,2.630085899,3.905799105,6.327733176,4.58756983,5.304099774,2.155641575,2.81323613,6.255321788,1.66714488,4.064500104,5.368158996,2.334178788,3.595551566,5.741885707,3.885119379,2.842598498,2.276693571,4.279830454,4.344436456,2.52695244,2.733559643,9.530134135,6.485537504,7.723048342,7.723048342,1.951911078,9.049919245,2.81439199,2.698738095,8.959605768,8.409611302,5.399834834,1.934103516,2.6752621,3.156340046,5.59568856,6.206878415,9.955784539,4.011167363,5.970200527,3.308819778,2.986572069,2.170803086,6.341281541,2.100088766,2.461662984,3.330349797,4.258407032,3.142144286,9.041687942,1.817597563,1.987062856,4.117383898,2.875348415,1.957704958,8.341407278,6.995576295,8.225909548,12.37490613,11.01800754,9.663350968,3.907845454,8.389471119,9.93046753,9.759321648,10.31432041,10.2752893,9.560136383
6.442555533,1.704164289,8.390143231,3.971385224,3.831210489,3.006373189,7.413824141,4.471426171,3.12832222,3.352600424,3.656112284,2.711456784,2.901219322,5.698914536,3.329000939,3.140233385,5.588516534,3.392613893,5.815723425,1.666028008,7.721350812,4.517978799,9.83410468,4.858799318,5.14502026,3.42924081,2.614978601,4.856304614,3.138819396,1.644281001,2.534879263,5.131266622,2.978709916,6.153559864,8.099677156,5.744927301,2.630251887,2.711672183,3.538916061,3.345264521,2.72615921,4.170332365,4.991029115,6.292908902,5.564750531,1.66909994,3.491932644,5.223760864,3.065529382,2.630546555,6.546321848,4.766128088,3.23850885,4.639724069,4.092070153,2.457571923,3.013199314,3.930156172,3.708485052,1.907404864,2.218488782,7.179829649,6.527047702,8.614943428,8.614943428,2.281863483,8.205163246,2.895419112,2.80779009,9.347167338,8.086475065,4.468250805,2.058579431,3.536162648,3.132183845,5.178507896,6.179359101,9.067231211,6.68173878,5.185719541,3.210280607,3.923460287,1.677463918,6.759362723,2.136482243,3.138337973,3.426174805,3.714809549,3.678539045,8.462874325,2.509797678,1.668575283,5.16150217,3.6623068,3.527200056,7.61306896,5.898540748,6.343569456,8.464265371,7.881791756,9.81177383,3.614284704,6.228035168,9.734167321,8.901133267,9.551527329,8.580075406,9.12831144
3.887664182,3.14689563,9.106753446,7.256018617,8.129017947,4.732647808,7.001821358,8.870242186,5.034753013,6.676877516,6.071280794,3.721795258,3.554203749,6.782498703,3.240035956,7.204157806,7.102086926,3.737967424,7.06606287,1.756100229,9.417149454,5.261965878,8.681303957,6.896215552,6.492900486,7.688211306,3.526935043,6.729902822,5.276159641,1.729884072,6.374333554,6.701146334,3.269862905,7.999961639,7.829866401,7.554304922,2.492973658,5.727900631,4.142502182,3.857314491,4.927073597,4.371820402,7.217631621,5.620499318,8.393662695,2.871379511,4.095875018,7.867382083,5.571178853,3.358819659,6.392029863,7.082663276,4.536417113,7.088854851,3.851479384,6.411730921,3.622538194,4.571234758,4.934619565,3.218986779,3.080007942,8.676035991,8.638151595,7.128318049,7.128318049,3.10915047,10.17159521,4.278255144,3.139999357,8.667348568,8.201191561,5.314667177,3.098800958,4.31488485,4.833476537,8.124254727,6.625269517,8.393223655,6.425483141,5.752908242,3.155874691,3.808642747,2.019768705,5.831085127,1.954963372,5.449239921,3.140126104,5.655108732,4.332070368,8.788430084,3.371243983,3.348667625,5.671515545,6.129366869,3.860594693,8.576757509,7.873743949,7.90677365,9.937942716,9.758045919,9.869102469,2.787466611,6.45142459,9.708281507,8.612711953,9.341947703,10.0404599,9.450435772
6.008952099,3.492966035,9.59143038,6.04233126,5.781099789,3.210450476,4.024689955,4.672641095,2.518932874,4.54383478,3.130500042,2.423281061,3.017101495,6.736549219,2.253206043,4.09591089,3.581257702,1.886616118,4.410919924,2.198004977,5.007706283,2.486214274,10.20395138,3.48804402,2.83278286,3.327254261,4.741103348,5.906042671,4.501011232,5.703051369,3.172831876,5.208458493,2.496882649,8.497721056,8.752576076,4.941872369,2.350976378,2.525540316,2.704737563,2.475114091,2.861525199,3.813058746,4.402199074,4.136581374,6.229508386,2.244131487,2.448297113,4.433939214,1.511828925,3.506144617,4.333008431,2.439346882,3.802147448,3.383428977,5.30174031,3.451293278,2.85226314,4.353916063,4.387345928,3.966763821,3.578846704,6.937399929,7.16721551,8.882878266,8.882878266,2.105252272,7.496899307,2.378799816,3.25018699,10.24079688,9.32087327,6.005147206,2.213857831,2.826845296,3.257310528,4.941690428,6.897572524,10.22305975,4.744157898,6.58225573,3.55255752,3.030059193,2.091161092,6.652357747,2.050148957,2.571498649,2.941588136,4.549617252,2.96543931,10.06972226,1.578435567,2.495857826,3.2186397,2.50285204,2.139343766,10.38751113,9.54711618,8.825527259,12.09721098,11.44680553,8.160681904,4.697143457,7.951317763,8.661639426,10.43368391,9.53142344,10.31434235,8.558768147
6.877576964,4.167007265,5.525252072,2.746189807,4.323282062,3.302068916,7.909444877,3.609116679,2.372417022,3.238630071,2.687760878,1.945398383,1.919781084,4.746423913,1.942808877,3.498503314,3.073314404,2.072312527,4.52420014,2.299723511,4.427369906,2.263696629,7.757373065,2.873586806,2.822196027,3.382960085,2.976188803,5.826228266,4.098528194,3.258339558,3.947115189,5.134540217,2.18950812,5.613615417,9.589169344,6.190998807,2.638984335,2.898822009,3.537783089,2.929493161,2.526014269,4.164840253,6.718216481,4.481152988,5.208485971,1.701646859,3.610436078,6.922837669,1.538448,3.056337732,4.785659818,2.290690624,3.355516434,4.298354364,3.326244004,2.68082496,2.832980831,3.828402071,3.41836871,2.463705431,2.609614149,7.116338677,6.673606151,7.363526654,7.363526654,2.013981077,8.467337956,2.585009614,3.231557571,8.618338358,7.921260046,4.121879321,1.804365592,2.616757311,2.708268142,4.818392796,5.888849306,9.650112244,4.284095324,4.93930511,3.918392226,3.784168935,1.741697951,5.814080864,1.662282842,2.602119334,2.376064666,3.523324798,3.150741933,8.895158981,2.158518332,1.956592658,3.831199913,2.568412404,2.34568208,9.328937008,8.291670437,9.064804948,11.78689682,10.87353063,9.639133737,4.472785083,8.777748669,9.735611693,10.54949923,10.04414698,10.868087,9.011174817
6.889838363,3.679433486,8.491606649,4.487949894,5.897605034,2.259298333,7.155515845,5.33500199,3.277713584,3.999002785,3.839663691,3.407307203,2.223496508,6.169019681,3.931799041,3.91878249,4.056557584,3.680110195,5.606626079,2.198200819,5.474343263,3.531361956,9.596979594,3.646428305,4.329437544,6.633122141,3.972469563,6.000925493,5.313265802,4.347167806,5.113836837,6.035580029,3.090937537,6.708184864,9.820923198,8.13442312,2.557607982,3.052426812,4.242731514,2.940878736,3.407348518,5.310001804,5.497131726,4.477787668,5.993348537,4.447454885,3.052353477,6.081930605,2.174173816,4.042950595,5.473674609,2.555629761,4.559943731,3.802483698,3.565808149,3.101629598,2.678931514,3.611909931,4.029592268,4.513117584,3.715341308,8.537090829,6.781418203,7.794937977,7.794937977,2.145223856,7.909459875,2.897290048,3.218075441,8.239487584,8.466286947,5.39657948,2.281507416,2.882754393,2.919303922,4.708924772,6.043495277,9.504145709,3.193441776,4.641143157,4.187541414,3.882519184,2.047857517,6.352352138,2.543498684,2.93423262,2.85578754,4.341273326,3.549735554,9.09643304,2.217447048,1.998130325,4.418051104,2.961908879,2.245792193,7.794024459,9.957549587,7.686021962,12.83872113,10.67571534,10.10476952,2.7339008,7.411696611,9.037885226,9.284944953,10.9438196,9.965683161,9.294311645
3.629370697,3.76918349,4.4910946,4.135365152,4.293903356,3.004268877,4.053052031,3.8612719,2.667065945,3.574279117,4.136561611,1.912397641,1.936334412,5.444832132,2.3923981,3.665010822,2.762548327,1.928576074,4.742608537,2.479033229,4.298005678,2.376123529,9.302067761,2.874166175,2.557109132,2.102935807,3.04925957,5.39925142,3.538754646,3.899680564,3.133091908,4.484419076,2.075740431,5.78308557,9.774585254,6.245305623,2.500065758,2.704864931,3.179968035,2.485835177,2.887979599,4.232465158,4.540572626,4.921785119,4.961883239,1.925882873,2.893202795,4.387491602,1.551116919,3.238500686,4.818103363,1.900226751,3.458151574,3.937892998,3.347453106,2.776546336,2.657913214,3.854146251,3.624314955,2.969384003,3.973591896,7.195410136,6.70340224,7.904743447,7.904743447,2.113534198,7.403750938,2.236731123,3.057869444,9.500702952,9.01963625,5.413065036,1.024705778,2.585701253,2.420283184,4.31151848,6.255708979,9.976516228,3.665834985,5.379703647,3.717789243,3.33667691,1.832483868,6.459533577,2.213668712,2.334669372,2.7496608,4.622026486,3.068793319,9.490507258,1.658280886,2.126788137,4.007449596,2.68196885,2.160694272,9.899742822,9.233628309,10.01989133,12.26635763,11.86551779,10.05735094,5.829511683,8.889163129,9.206702025,10.13353474,9.735451747,10.56270351,8.529649638
7.438844839,1.433424989,9.796332954,6.329568793,8.958536831,5.781507006,6.974520967,9.303868098,3.141266841,7.581946871,7.376964082,6.629007563,1.918027441,8.790825173,5.509304488,8.027329011,7.453048387,5.761125418,8.44444179,5.624287109,7.559176854,6.183366931,8.630718086,6.989605258,7.00002072,5.080869018,6.954950971,8.967145483,7.588230301,5.454164334,4.489548676,7.978014152,6.519343566,8.769165092,8.657173742,8.579819531,3.451196418,5.312341917,5.678676059,5.137848975,6.037346748,3.381989423,5.410326551,3.884676862,8.520930831,3.575000624,6.354628062,5.633165437,4.747450367,4.983094669,7.235317219,6.216201598,5.947810923,5.77033219,6.777314122,5.754568246,4.716118915,6.849349559,6.079064534,4.992107267,4.760173718,9.729804265,9.201916807,9.775509432,9.775509432,5.49549826,8.622212462,5.08683957,2.953708689,11.02747576,10.01183118,7.212915289,4.78384558,4.631319482,4.97361198,6.122490462,7.712296824,10.77822879,6.338095761,5.503825587,6.233084632,4.633931354,1.961664183,7.384663679,1.941332367,5.430202383,3.743707045,6.474828471,5.31122867,10.63739655,3.889557243,4.713536554,6.182295299,4.344226571,5.626213978,7.431960475,9.339844378,8.679082245,11.39039361,11.3085111,9.868878229,3.858885502,7.875814392,8.871777758,9.710148318,9.389813206,9.687305516,9.08006617
6.414551386,4.370027264,9.07924704,6.516758199,8.052540777,4.789504279,6.155161309,7.253751521,2.904015482,6.464486546,4.184079183,3.98621531,4.214467099,7.136368758,3.434716566,5.778468628,5.433511121,3.786497444,5.809140429,2.618219517,6.348738983,3.645618801,10.59258851,4.872054287,4.573815456,2.472155399,5.481153045,5.660053761,6.635378616,6.300008323,2.454952774,6.050140077,3.515201245,7.209748254,8.556477199,5.318704734,2.988157306,4.791857197,5.014167416,3.157956803,3.310851256,3.747801671,4.781516179,4.908869428,6.583479658,3.576417022,3.805056374,4.58013784,2.629233177,4.565738479,5.848252853,3.476166599,4.997244184,3.866130932,4.433149626,4.586201231,3.113520008,5.592987092,4.144127696,5.60436621,3.66278537,9.948281936,6.928216284,7.262161856,7.262161856,3.241684481,7.577860663,3.747867901,3.737932375,8.918266512,8.673879685,6.399083051,3.900835179,2.993842314,3.325972045,5.126230615,6.664915068,9.86130063,4.70360215,4.71432852,4.865537432,3.345645215,1.781222386,6.723270387,2.054325263,3.53393218,3.942860473,5.287314429,3.548693861,9.572203352,2.764567638,3.639642078,5.341526939,3.038470006,2.886177152,3.928810212,8.497169939,6.298685587,11.64016524,12.00551787,10.26337405,4.772600853,9.278717206,9.480432892,10.20032781,10.32306523,10.67141405,9.72498282
